image_name,season,avg_skin_r,avg_skin_g,avg_skin_b,avg_skin_L,avg_skin_a,avg_skin_b_lab,avg_skin_C,avg_skin_H,skin_darkness,cheek_L_diff,cheek_a_diff,cheek_b_diff,cheek_C_diff,cheek_H_diff,forehead_vs_cheeks_L_diff,forehead_vs_cheeks_a_diff,forehead_vs_cheeks_b_diff,forehead_vs_cheeks_C_diff,forehead_vs_cheeks_H_diff,avg_eye_L,avg_eye_a,avg_eye_b_lab,avg_eye_C,avg_eye_H,eye_vs_skin_L_diff,eye_darkness,is_hair_visible,is_hair_natural,natural_hair_color,used_observed_hair,hair_L,hair_a,hair_b_lab,hair_C,hair_H,hair_darkness,skin_eye_L_diff,skin_hair_L_diff,eye_hair_L_diff,normalized_skin_eye_L_contrast,normalized_skin_hair_L_contrast,normalized_eye_hair_L_contrast,overall_contrast_score,skin_eye_C_diff,skin_hair_C_diff,eye_hair_C_diff,skin_eye_C_ratio,skin_hair_C_ratio,eye_hair_C_ratio,overall_chroma_score,skin_eye_H_diff,skin_hair_H_diff,eye_hair_H_diff,skin_eye_a_diff,skin_eye_b_diff,skin_hair_a_diff,skin_hair_b_diff
WIN_0007.png,winter,214.67,181.67,164.0,76.2,9.2,13.66,16.54,56.7,23.8,9.01,2.8,3.04,4.15,1.51,0.5,2.86,1.76,2.98,5.65,43.97,11.73,11.3,16.4,44.46,32.23,56.03,yes,yes,,True,74.08,8.87,14.71,17.21,59.19,25.92,32.23,2.12,30.11,0.423,0.0278,0.4065,0.2858,0.14,0.67,0.81,1.0085,0.9611,0.9529,16.72,12.24,2.49,14.73,2.53,2.36,0.33,1.05
WIN_0008.png,winter,227.0,186.0,137.0,77.97,8.42,30.37,31.62,74.84,22.03,0.11,0.7,0.23,0.02,1.14,5.75,1.62,2.04,2.44,2.0,49.2,8.79,19.19,21.55,62.93,28.77,50.8,yes,yes,,True,76.53,8.52,32.18,33.39,75.48,23.47,28.77,1.44,27.33,0.369,0.0185,0.3571,0.2482,10.07,1.77,11.84,1.4673,0.947,0.6454,28.85,11.91,0.64,12.55,0.37,11.18,0.1,1.81
WIN_0010.png,winter,246.67,190.67,162.33,81.47,16.52,22.06,27.68,53.61,18.53,1.16,0.53,0.09,0.38,0.52,4.85,6.48,3.11,6.34,7.4,42.98,9.45,10.41,14.44,46.06,38.49,57.02,yes,yes,,True,81.59,14.18,24.4,28.24,59.84,18.41,38.49,0.12,38.61,0.4724,0.0015,0.4732,0.3157,13.24,0.56,13.8,1.9169,0.9802,0.5113,23.45,7.55,6.23,13.78,7.07,11.65,2.34,2.34
WIN_0012.png,winter,222.33,167.0,143.67,72.95,17.46,19.95,26.54,48.82,27.05,1.12,0.03,0.11,0.1,0.08,0.02,2.16,0.12,1.32,3.7,57.01,14.71,14.84,20.95,44.8,15.94,42.99,yes,yes,,True,46.79,13.98,15.76,21.12,47.84,53.21,15.94,26.16,10.22,0.2185,0.3586,0.1793,0.2521,5.59,5.42,0.17,1.2668,1.2566,0.992,22.87,4.02,0.98,3.04,2.75,5.11,3.48,4.19
WIN_0013.png,winter,235.0,186.0,154.67,79.1,13.54,22.74,26.49,59.26,20.9,2.31,0.6,2.56,2.51,1.68,3.09,2.2,1.41,2.32,2.64,48.43,16.67,18.73,25.32,46.95,30.67,51.57,yes,yes,,True,72.93,11.48,22.22,25.1,62.43,27.07,30.67,6.17,24.5,0.3877,0.078,0.3359,0.2672,1.17,1.39,0.22,1.0462,1.0554,1.0088,25.64,12.31,3.17,15.48,3.13,4.01,2.06,0.52
WIN_0015.png,winter,208.0,169.33,155.33,72.26,11.89,12.62,17.56,47.12,27.74,7.9,3.76,0.59,3.18,6.08,4.26,2.49,0.81,2.17,2.19,64.98,10.03,9.68,14.24,42.92,7.28,35.02,yes,yes,,True,68.99,7.11,9.57,12.12,49.93,31.01,7.28,3.27,4.01,0.1007,0.0453,0.0581,0.068,3.32,5.44,2.12,1.2331,1.4488,1.1749,14.64,4.2,2.81,7.01,1.86,2.94,4.78,3.05
WIN_0016.png,winter,225.33,206.0,201.67,84.06,6.05,4.63,8.11,39.32,15.94,0.55,0.73,0.85,0.14,7.84,2.17,5.21,0.79,3.44,35.02,53.18,2.73,3.06,4.86,49.83,30.88,46.82,yes,yes,,True,86.28,2.37,6.03,6.86,61.3,13.72,30.88,2.22,33.1,0.3674,0.0257,0.3836,0.2589,3.25,1.25,2.0,1.6687,1.1822,0.7085,6.61,10.51,21.98,11.47,3.32,1.57,3.68,1.4
WIN_0017.png,winter,222.0,186.33,173.0,78.23,10.8,11.74,16.04,47.88,21.77,6.06,2.26,1.24,2.52,2.1,1.86,3.12,0.12,1.99,8.76,44.79,6.97,9.72,12.35,51.97,33.44,55.21,yes,yes,,True,79.67,8.45,12.77,15.33,56.51,20.33,33.44,1.44,34.88,0.4275,0.0181,0.4378,0.2945,3.69,0.71,2.98,1.2988,1.0463,0.8056,14.57,4.09,8.63,4.54,3.83,2.02,2.35,1.03
WIN_0018.png,winter,220.33,170.33,162.0,74.02,17.06,11.36,20.61,33.41,25.98,3.59,0.94,1.97,1.89,3.18,5.56,1.86,0.72,1.04,4.12,74.66,20.19,10.05,22.55,26.47,0.64,25.34,yes,no,dark_brown,False,,,,,,,0.64,,,0.0086,,,0.0086,1.94,,,0.914,,,21.58,6.94,,,3.13,1.31,,
WIN_0019.png,winter,236.67,197.0,173.33,82.21,10.85,17.18,20.43,58.43,17.79,3.57,1.7,1.4,2.12,1.35,2.4,4.82,2.1,4.25,9.01,57.87,7.0,7.65,10.86,57.07,24.34,42.13,yes,yes,,True,77.58,9.45,17.44,19.94,62.05,22.42,24.34,4.63,19.71,0.2961,0.0563,0.2541,0.2022,9.57,0.49,9.08,1.8812,1.0246,0.5446,17.08,1.36,3.62,4.98,3.85,9.53,1.4,0.26
WIN_0020.png,winter,195.67,131.0,90.33,60.42,20.77,32.23,38.52,56.15,39.58,12.77,4.19,8.19,9.04,2.35,0.55,3.36,8.09,8.5,2.67,39.1,12.96,13.12,19.0,40.68,21.32,60.9,yes,yes,,True,59.21,15.15,20.18,26.26,47.21,40.79,21.32,1.21,20.11,0.3529,0.02,0.3396,0.2375,19.52,12.26,7.26,2.0274,1.4669,0.7235,27.93,15.47,8.94,6.53,7.81,19.11,5.62,12.05
WIN_0021.png,winter,234.67,170.33,140.67,74.96,20.14,24.7,32.1,51.02,25.04,1.63,1.89,2.79,0.74,5.75,6.2,5.22,1.34,4.47,5.87,59.17,18.66,23.2,29.84,50.67,15.79,40.83,yes,yes,,True,66.83,13.68,16.49,21.91,42.76,33.17,15.79,8.13,7.66,0.2106,0.1085,0.1146,0.1446,2.26,10.19,7.93,1.0757,1.4651,1.3619,27.95,0.35,8.26,7.91,1.48,1.5,6.46,8.21
WIN_0022.png,winter,243.0,176.0,158.67,77.61,22.3,18.68,29.16,39.83,22.39,2.96,0.74,0.58,0.92,0.05,3.09,4.83,3.43,5.9,0.56,60.3,20.88,20.67,29.5,43.84,17.31,39.7,yes,yes,,True,82.67,17.48,15.57,23.46,41.55,17.33,17.31,5.06,22.37,0.223,0.0612,0.2706,0.1849,0.34,5.7,6.04,0.9885,1.243,1.2575,27.37,4.01,1.72,2.29,1.42,1.99,4.82,3.11
WIN_0023.png,winter,224.67,151.33,104.33,68.86,22.58,35.95,42.54,57.91,31.14,1.18,0.13,1.3,1.03,1.02,1.06,3.55,0.35,2.19,3.95,43.03,20.64,23.81,31.67,47.36,25.83,56.97,yes,yes,,True,69.39,20.81,35.85,41.47,59.99,30.61,25.83,0.53,26.36,0.3751,0.0076,0.3799,0.2542,10.87,1.07,9.8,1.3432,1.0258,0.7637,38.56,10.55,2.08,12.63,1.94,12.14,1.77,0.1
WIN_0024.png,winter,224.0,155.33,109.0,69.78,20.77,34.71,40.57,59.6,30.22,4.53,0.81,1.78,1.9,0.26,7.72,8.97,5.13,8.88,7.91,52.05,18.16,26.13,31.99,53.6,17.73,47.95,yes,yes,,True,66.05,21.08,39.26,44.58,61.95,33.95,17.73,3.73,14.0,0.2541,0.0535,0.212,0.1732,8.58,4.01,12.59,1.2682,0.91,0.7176,39.05,6.0,2.35,8.35,2.61,8.58,0.31,4.55
WIN_0025.png,winter,245.0,181.67,149.33,78.83,19.07,25.34,31.76,52.99,21.17,1.26,0.43,2.49,2.25,2.13,3.87,2.02,2.57,3.27,0.1,48.05,15.69,17.95,23.95,48.77,30.78,51.95,yes,yes,,True,77.77,17.18,26.62,31.72,57.02,22.23,30.78,1.06,29.72,0.3905,0.0134,0.3822,0.262,7.81,0.04,7.77,1.3261,1.0013,0.755,29.14,4.22,4.03,8.25,3.38,7.39,1.89,1.28
WIN_0026.png,winter,247.33,173.67,136.67,77.11,22.68,29.77,37.51,52.69,22.89,0.37,0.55,4.59,3.91,3.58,1.99,5.52,2.54,5.3,4.45,64.08,17.63,24.02,29.87,53.06,13.03,35.92,yes,yes,,True,73.21,20.89,30.67,37.13,55.68,26.79,13.03,3.9,9.13,0.169,0.0506,0.1247,0.1148,7.64,0.38,7.26,1.2558,1.0102,0.8045,34.84,0.37,2.99,2.62,5.05,5.75,1.79,0.9
WIN_0027.png,winter,246.0,175.0,141.0,77.38,21.9,27.92,35.57,51.6,22.62,2.0,0.65,0.1,0.32,1.07,1.03,2.54,7.54,7.42,4.72,67.76,18.33,22.93,29.4,51.38,9.62,32.24,yes,yes,,True,79.45,19.16,26.76,32.99,54.18,20.55,9.62,2.07,11.69,0.1243,0.0261,0.1471,0.0992,6.17,2.58,3.59,1.2099,1.0782,0.8912,32.65,0.22,2.58,2.8,3.57,4.99,2.74,1.16
WIN_0028.png,winter,239.67,170.33,140.0,75.56,21.89,25.88,33.97,49.95,24.44,6.42,2.38,0.83,2.24,1.85,1.54,4.93,2.64,5.16,3.51,59.03,20.1,21.87,29.94,47.5,16.53,40.97,no,yes,dark_brown,False,,,,,,,16.53,,,0.2188,,,0.2188,4.03,,,1.1346,,,31.95,2.45,,,1.79,4.01,,
WIN_0029.png,winter,184.33,123.67,76.33,56.96,18.71,35.22,39.99,61.3,43.04,5.79,1.42,1.78,2.23,0.04,19.34,1.52,4.42,3.15,5.78,47.34,12.59,24.27,27.36,62.1,9.62,52.66,no,yes,dark_brown,False,,,,,,,9.62,,,0.1689,,,0.1689,12.63,,,1.4616,,,33.67,0.8,,,6.12,10.95,,
WIN_0030.png,winter,246.33,187.0,158.67,80.57,17.7,22.75,29.02,52.54,19.43,4.54,3.54,0.21,2.22,5.59,2.05,5.17,1.18,2.18,9.64,64.64,16.38,17.5,24.17,47.43,15.93,35.36,yes,yes,,True,85.25,11.04,23.42,25.93,64.87,14.75,15.93,4.68,20.61,0.1977,0.0549,0.2418,0.1648,4.85,3.09,1.76,1.2007,1.1192,0.9321,26.37,5.11,12.33,17.44,1.32,5.25,6.66,0.67
WIN_0031.png,winter,235.0,167.67,122.33,74.1,19.73,33.27,38.77,59.21,25.9,5.31,1.28,0.99,0.09,2.4,1.8,3.37,0.94,2.5,3.47,59.83,11.66,14.54,18.83,48.02,14.27,40.17,yes,yes,,True,70.65,18.88,35.28,40.14,61.25,29.35,14.27,3.45,10.82,0.1926,0.0466,0.1531,0.1308,19.94,1.37,21.31,2.0589,0.9659,0.4691,32.58,11.19,2.04,13.23,8.07,18.73,0.85,2.01
WIN_0032.png,winter,245.67,174.0,158.33,77.45,24.54,18.64,30.87,37.21,22.55,3.01,1.66,0.62,1.7,1.04,0.65,0.57,3.39,1.65,5.43,57.77,17.3,9.89,20.09,31.05,19.68,42.23,yes,yes,,True,72.67,21.65,21.62,30.64,44.87,27.33,19.68,4.78,14.9,0.2541,0.0617,0.205,0.1736,10.78,0.23,10.55,1.5366,1.0075,0.6557,27.2,6.16,7.66,13.82,7.24,8.75,2.89,2.98
WIN_0033.png,winter,218.33,144.0,109.67,66.46,24.39,29.65,38.63,50.59,33.54,3.18,1.6,0.46,1.46,1.7,3.28,3.4,0.96,2.63,2.93,59.0,26.35,29.14,39.29,47.88,7.46,41.0,no,yes,dark_brown,False,,,,,,,7.46,,,0.1122,,,0.1122,0.66,,,0.9832,,,38.96,2.71,,,1.96,0.51,,
WIN_0034.png,winter,239.0,155.67,120.33,71.78,27.48,31.31,41.78,48.76,28.22,7.15,0.1,3.6,2.52,3.46,0.03,4.17,1.53,1.58,5.71,65.54,27.25,30.5,40.94,48.12,6.24,34.46,yes,yes,,True,70.42,25.09,31.11,40.0,50.96,29.58,6.24,1.36,4.88,0.0869,0.0189,0.0693,0.0584,0.84,1.78,0.94,1.0205,1.0445,1.0235,40.91,0.64,2.2,2.84,0.23,0.81,2.39,0.2
WIN_0035.png,winter,240.33,159.67,139.0,73.14,27.77,23.29,36.29,40.15,26.86,4.57,0.78,2.33,2.06,2.09,1.49,7.53,2.95,7.64,4.42,58.55,21.04,16.24,26.68,38.69,14.59,41.45,yes,yes,,True,76.41,23.12,20.45,30.88,41.73,23.59,14.59,3.27,17.86,0.1995,0.0428,0.2337,0.1587,9.61,5.41,4.2,1.3602,1.1752,0.864,31.28,1.46,1.58,3.04,6.73,7.05,4.65,2.84
WIN_0036.png,winter,185.33,131.67,109.0,59.6,17.86,20.65,27.35,48.98,40.4,2.58,5.88,2.62,5.79,5.87,6.72,2.59,4.02,4.76,2.46,35.83,5.89,5.8,8.34,44.17,23.77,64.17,no,yes,dark_brown,False,,,,,,,23.77,,,0.3988,,,0.3988,19.01,,,3.2794,,,17.84,4.81,,,11.97,14.85,,
WIN_0037.png,winter,239.67,160.0,124.0,72.83,25.88,30.9,40.34,49.9,27.17,3.92,0.63,1.52,1.58,0.64,0.26,6.27,7.72,9.9,0.5,50.05,23.21,19.59,30.51,38.96,22.78,49.95,yes,yes,,True,74.47,20.09,27.99,34.53,53.58,25.53,22.78,1.64,24.42,0.3128,0.022,0.3279,0.2209,9.83,5.81,4.02,1.3222,1.1683,0.8836,35.13,10.94,3.68,14.62,2.67,11.31,5.79,2.91
WIN_0038.png,winter,250.33,192.33,163.67,82.3,17.17,22.38,28.28,52.68,17.7,4.11,4.04,3.95,5.54,2.22,3.22,3.15,1.83,0.54,7.49,79.5,17.48,22.68,28.66,52.29,2.8,20.5,yes,yes,,True,71.89,23.69,22.32,32.64,43.15,28.11,2.8,10.41,7.61,0.034,0.1265,0.0957,0.0854,0.38,4.36,3.98,0.9867,0.8664,0.8781,29.86,0.39,9.53,9.14,0.31,0.3,6.52,0.06
WIN_0040.png,winter,242.33,195.0,194.33,82.84,16.73,6.88,18.27,21.43,17.16,7.42,3.66,3.51,4.74,5.55,2.73,0.65,0.21,0.59,3.01,60.56,13.55,5.61,16.39,4.05,22.28,39.44,yes,yes,,True,87.36,13.94,5.13,15.03,19.28,12.64,22.28,4.52,26.8,0.269,0.0517,0.3068,0.2092,1.88,3.24,1.36,1.1147,1.2156,1.0905,16.56,17.38,2.15,15.23,3.18,1.27,2.79,1.75
WIN_0041.png,winter,241.67,174.0,151.67,76.78,22.15,21.39,30.88,44.21,23.22,1.86,0.72,3.35,2.88,3.2,7.47,1.58,0.52,1.48,1.62,61.18,21.09,16.12,26.65,37.8,15.6,38.82,yes,yes,,True,77.41,16.37,20.03,26.08,50.28,22.59,15.6,0.63,16.23,0.2032,0.0081,0.2097,0.1403,4.23,4.8,0.57,1.1587,1.184,1.0219,27.87,6.41,6.07,12.48,1.06,5.27,5.78,1.36
WIN_0043.png,winter,221.0,165.33,155.67,72.75,19.23,13.13,23.32,33.77,27.25,0.89,3.33,4.61,5.39,4.03,10.31,4.84,5.71,7.21,5.37,65.39,18.94,12.0,22.43,32.09,7.36,34.61,yes,yes,,True,70.81,17.58,10.56,20.53,30.34,29.19,7.36,1.94,5.42,0.1012,0.0267,0.0765,0.0681,0.89,2.79,1.9,1.0397,1.1359,1.0925,22.09,1.68,3.43,1.75,0.29,1.13,1.65,2.57
WIN_0044.png,winter,214.67,201.67,196.0,82.1,3.55,4.52,5.78,50.83,17.9,4.34,2.43,4.0,4.63,7.16,4.98,1.08,1.36,1.74,1.55,,,,,,,,no,yes,dark_brown,False,,,,,,,,,,,,,,,,,,,,5.78,,,,,,,
WIN_0045.png,winter,246.33,181.0,151.67,79.02,20.04,24.33,31.6,50.79,20.98,4.18,3.96,3.35,5.1,1.33,0.83,4.53,1.2,3.77,5.17,68.97,18.79,19.73,27.38,46.73,10.05,31.03,yes,yes,,True,79.7,14.31,20.82,25.32,55.6,20.3,10.05,0.68,10.73,0.1272,0.0085,0.1346,0.0901,4.22,6.28,2.06,1.1541,1.248,1.0814,28.1,4.06,4.81,8.87,1.25,4.6,5.73,3.51
WIN_0046.png,winter,226.33,183.67,166.33,77.86,13.07,14.62,19.63,47.96,22.14,1.74,1.11,1.86,2.1,1.81,5.32,1.5,1.02,1.78,1.86,32.13,7.37,2.6,7.86,18.58,45.73,67.87,yes,yes,,True,58.65,11.54,11.89,16.69,43.95,41.35,45.73,19.21,26.52,0.5873,0.2467,0.4522,0.4287,11.77,2.94,8.83,2.4975,1.1762,0.4709,14.73,29.38,4.01,25.37,5.7,12.02,1.53,2.73
WIN_0048.png,winter,232.0,194.0,176.0,81.25,10.61,14.35,17.89,53.06,18.75,2.83,1.49,1.89,2.38,0.15,0.11,1.33,2.54,2.82,1.37,33.66,8.05,6.6,11.25,34.88,47.59,66.34,yes,yes,,True,65.29,11.54,15.6,19.43,52.79,34.71,47.59,15.96,31.63,0.5857,0.1964,0.4845,0.4222,6.64,1.54,8.18,1.5902,0.9207,0.579,16.19,18.18,0.27,17.91,2.56,7.75,0.93,1.25
WIN_0049.png,winter,231.67,188.0,169.0,79.51,13.02,15.5,20.35,49.94,20.49,5.61,0.8,0.09,0.45,1.46,3.59,3.43,1.11,1.3,9.77,33.6,7.46,4.27,8.66,27.95,45.91,66.4,yes,yes,,True,60.38,9.32,13.45,16.41,52.94,39.62,45.91,19.13,26.78,0.5774,0.2406,0.4435,0.4205,11.69,3.94,7.75,2.3499,1.2401,0.5277,15.14,21.99,3.0,24.99,5.56,11.23,3.7,2.05
WIN_0050.png,winter,235.33,213.33,203.33,86.88,6.06,7.71,9.87,50.55,13.12,0.24,0.47,0.02,0.3,1.45,0.71,1.1,2.47,2.59,5.8,40.0,6.67,0.14,7.46,353.79,46.88,60.0,yes,yes,,True,61.77,7.8,6.67,10.95,36.21,38.23,46.88,25.11,21.77,0.5396,0.289,0.3524,0.3937,2.41,1.08,3.49,1.3231,0.9014,0.6813,9.43,56.76,14.34,42.42,0.61,7.57,1.74,1.04
WIN_0051.png,winter,229.67,202.0,191.0,83.36,7.98,9.2,12.21,48.92,16.64,0.42,0.13,0.62,0.36,2.49,0.78,0.32,0.38,0.06,2.39,33.76,4.75,3.58,6.29,33.39,49.6,66.24,yes,yes,,True,59.28,6.79,8.74,11.11,51.78,40.72,49.6,24.08,25.52,0.595,0.2889,0.4305,0.4381,5.92,1.1,4.82,1.9412,1.099,0.5662,9.87,15.53,2.86,18.39,3.23,5.62,1.19,0.46
WIN_0052.png,winter,234.67,201.67,185.0,83.48,9.22,12.61,15.65,53.93,16.52,0.02,0.11,0.13,0.16,0.03,1.12,2.3,1.44,2.52,3.94,37.28,4.98,4.93,7.27,42.28,46.2,62.72,yes,yes,,True,67.18,7.49,12.79,14.95,57.8,32.82,46.2,16.3,29.9,0.5534,0.1953,0.4451,0.3979,8.38,0.7,7.68,2.1527,1.0468,0.4863,12.62,11.65,3.87,15.52,4.24,7.68,1.73,0.18
WIN_0053.png,winter,219.33,180.33,164.33,76.36,11.74,13.41,17.9,48.6,23.64,2.87,0.18,0.41,0.19,1.39,0.67,1.56,1.68,2.22,0.4,38.48,9.49,4.22,10.53,20.82,37.88,61.52,yes,yes,,True,62.22,10.98,11.64,16.33,42.56,37.78,37.88,14.14,23.74,0.4961,0.1852,0.3815,0.3543,7.37,1.57,5.8,1.6999,1.0961,0.6448,14.92,27.78,6.04,21.74,2.25,9.19,0.76,1.77
WIN_0054.png,winter,184.33,130.67,91.67,59.0,16.22,29.08,33.32,60.87,41.0,4.57,0.84,0.66,0.98,0.71,3.61,1.18,1.44,1.83,0.65,27.55,6.3,8.93,11.25,47.24,31.45,72.45,yes,yes,,True,48.65,14.52,29.81,33.17,64.47,51.35,31.45,10.35,21.1,0.5331,0.1754,0.4337,0.3807,22.07,0.15,21.92,2.9618,1.0045,0.3392,25.91,13.63,3.6,17.23,9.92,20.15,1.7,0.73
WIN_CFD_0001.png,winter,209.33,165.33,137.33,71.1,12.48,20.6,24.13,58.78,28.9,0.7,0.23,1.06,0.79,1.77,0.17,1.18,0.68,1.2,1.28,35.26,6.51,2.83,7.73,18.56,35.84,64.74,yes,yes,cd,True,63.16,11.54,21.61,24.54,60.75,36.84,35.84,7.94,27.9,0.5041,0.1117,0.4417,0.3525,16.4,0.41,16.81,3.1216,0.9833,0.315,18.8,40.22,1.97,42.19,5.97,17.77,0.94,1.01
WIN_CFD_0002.png,winter,203.67,161.0,134.33,69.45,11.98,20.11,23.43,59.26,30.55,0.82,0.11,0.57,0.42,0.96,2.18,2.32,1.75,2.69,2.54,33.35,7.43,5.19,9.51,27.6,36.1,66.65,yes,yes,,True,63.83,10.13,19.16,21.71,61.05,36.17,36.1,5.62,30.48,0.5198,0.0809,0.4775,0.3594,13.92,1.72,12.2,2.4637,1.0792,0.438,18.22,31.66,1.79,33.45,4.55,14.92,1.85,0.95
WIN_CFD_0003.png,winter,223.0,191.33,171.33,79.58,8.42,14.24,16.6,59.23,20.42,1.11,0.24,0.97,0.66,2.7,3.65,0.89,1.78,1.07,5.73,29.06,5.88,0.18,7.03,354.23,50.52,70.94,yes,yes,,True,60.93,7.64,14.82,16.99,57.4,39.07,50.52,18.65,31.87,0.6348,0.2344,0.5231,0.4641,9.57,0.39,9.96,2.3613,0.977,0.4138,13.54,65.0,1.83,63.17,2.54,14.06,0.78,0.58
WIN_CFD_0005.png,winter,204.33,159.0,136.33,69.08,13.75,18.42,23.03,53.07,30.92,1.31,0.19,1.36,0.98,2.38,5.28,0.17,0.86,0.8,0.7,34.76,8.66,6.28,11.23,27.74,34.32,65.24,yes,yes,,True,41.51,10.58,16.06,19.31,55.42,58.49,34.32,27.57,6.75,0.4968,0.3991,0.1626,0.3528,11.8,3.72,8.08,2.0508,1.1926,0.5816,17.86,25.33,2.35,27.68,5.09,12.14,3.17,2.36
WIN_CFD_0006.png,winter,169.33,119.0,84.33,54.25,15.81,26.99,31.29,59.59,45.75,6.1,0.63,1.93,1.98,0.83,0.65,0.26,1.12,0.84,1.43,34.33,5.36,4.95,8.13,39.77,19.92,65.67,yes,yes,,True,44.54,13.8,24.0,27.77,58.19,55.46,19.92,9.71,10.21,0.3672,0.179,0.2292,0.2585,23.16,3.52,19.64,3.8487,1.1268,0.2928,22.4,19.82,1.4,18.42,10.45,22.04,2.01,2.99
WIN_CFD_0007.png,winter,182.33,133.67,100.33,59.72,14.41,25.26,29.09,60.3,40.28,0.89,1.43,0.55,1.18,1.81,3.59,2.02,3.23,3.81,0.3,25.85,5.54,6.14,8.82,40.93,33.87,74.15,yes,yes,,True,58.68,12.75,25.85,28.85,63.8,41.32,33.87,1.04,32.83,0.5671,0.0174,0.5595,0.3813,20.27,0.24,20.03,3.2982,1.0083,0.3057,22.25,19.37,3.5,22.87,8.87,19.12,1.66,0.59
WIN_CFD_0008.png,winter,168.67,121.33,88.67,54.8,14.43,25.3,29.14,60.24,45.2,3.85,0.82,1.23,1.49,0.14,1.5,0.77,0.04,0.36,1.43,31.11,5.51,5.3,9.71,21.8,23.69,68.89,yes,yes,,True,42.93,13.52,26.68,29.92,62.78,57.07,23.69,11.87,11.82,0.4323,0.2166,0.2753,0.3081,19.43,0.78,20.21,3.001,0.9739,0.3245,22.92,38.44,2.54,40.98,8.92,20.0,0.91,1.38
WIN_CFD_0009.png,winter,174.0,128.67,99.67,57.54,13.85,22.55,26.49,58.29,42.46,1.42,0.72,1.28,1.47,0.21,0.49,0.16,1.7,1.53,1.66,39.69,6.22,7.5,10.46,41.04,17.85,60.31,yes,yes,,True,30.04,8.02,9.51,12.94,35.23,69.96,17.85,27.5,9.65,0.3102,0.4779,0.2431,0.3437,16.03,13.55,2.48,2.5325,2.0471,0.8083,16.63,17.25,23.06,5.81,7.63,15.05,5.83,13.04
WIN_CFD_0010.png,winter,193.0,144.33,107.33,63.66,13.72,26.84,30.16,62.86,36.34,0.09,0.69,2.28,2.32,0.9,0.45,1.11,1.18,1.57,1.0,28.38,6.56,6.41,9.96,36.46,35.28,71.62,yes,yes,,True,54.69,12.97,26.04,29.15,61.54,45.31,35.28,8.97,26.31,0.5542,0.1409,0.4811,0.3921,20.2,1.01,19.19,3.0281,1.0346,0.3417,23.09,26.4,1.32,25.08,7.16,20.43,0.75,0.8
WIN_CFD_0011.png,winter,184.33,137.67,103.0,61.04,13.43,25.47,28.8,62.14,38.96,2.93,1.1,3.0,3.17,0.91,5.13,0.67,1.42,1.59,0.07,35.74,7.95,13.51,16.36,51.24,25.3,64.26,yes,yes,,True,54.83,13.92,26.27,29.73,62.08,45.17,25.3,6.21,19.09,0.4145,0.1017,0.3482,0.2881,12.44,0.93,13.37,1.7604,0.9687,0.5503,24.96,10.9,0.06,10.84,5.48,11.96,0.49,0.8
WIN_CFD_0012.png,winter,181.33,132.67,98.0,59.34,14.36,26.09,29.83,60.89,40.66,7.85,0.53,1.71,1.23,2.57,4.02,0.67,3.23,3.21,1.53,35.26,6.57,8.86,12.66,40.17,24.08,64.74,yes,yes,,True,43.6,12.17,20.28,23.73,56.33,56.4,24.08,15.74,8.34,0.4058,0.2653,0.1913,0.2875,17.17,6.1,11.07,2.3562,1.2571,0.5335,22.07,20.72,4.56,16.16,7.79,17.23,2.19,5.81
WIN_CFD_0013.png,winter,208.67,157.0,131.0,68.96,15.71,21.23,26.45,53.49,31.04,3.38,0.35,1.05,1.04,0.73,2.26,0.39,0.5,0.18,1.37,26.56,7.59,4.21,9.04,24.57,42.4,73.44,yes,yes,,True,62.44,14.6,23.4,27.64,57.46,37.56,42.4,6.52,35.88,0.6148,0.0945,0.5746,0.428,17.41,1.19,18.6,2.9259,0.9569,0.3271,21.04,28.92,3.97,32.89,8.12,17.02,1.11,2.17
WIN_CFD_0014.png,winter,218.67,168.67,141.0,72.96,14.7,21.53,26.13,55.88,27.04,0.95,0.34,2.72,2.41,2.69,5.17,4.9,2.43,4.71,6.24,27.18,7.12,3.31,8.38,15.77,45.78,72.82,yes,yes,,True,65.31,12.26,20.92,24.29,58.84,34.69,45.78,7.65,38.13,0.6275,0.1049,0.5838,0.4387,17.75,1.84,15.91,3.1181,1.0758,0.345,19.6,40.11,2.96,43.07,7.58,18.22,2.44,0.61
WIN_CFD_0015.png,winter,211.33,168.67,154.67,72.54,13.66,13.11,18.97,43.68,27.46,3.69,0.73,1.79,1.79,2.46,0.54,0.63,0.96,1.11,0.92,42.23,10.46,3.19,11.88,9.74,30.31,57.77,yes,yes,,True,62.65,14.19,15.52,21.15,46.18,37.35,30.31,9.89,20.42,0.4178,0.1363,0.3259,0.2933,7.09,2.18,9.27,1.5968,0.8969,0.5617,17.33,33.94,2.5,36.44,3.2,9.92,0.53,2.41
WIN_CFD_0016.png,winter,227.0,196.67,185.0,81.54,8.98,9.81,13.36,47.08,18.46,4.36,1.01,4.08,3.65,8.38,1.11,1.77,1.32,2.17,1.96,37.68,8.52,2.28,10.3,5.84,43.86,62.32,yes,yes,,True,69.31,9.76,13.33,16.6,52.43,30.69,43.86,12.23,31.63,0.5379,0.15,0.4564,0.3814,3.06,3.24,6.3,1.2971,0.8048,0.6205,13.42,41.24,5.35,46.59,0.46,7.53,0.78,3.52
